Image_name,data_type,Genotype,Treatment,Replication,Group,DBSCAN_density_points,DBSCAN_center_x,DBSCAN_center_y,Density_points,Density_center_x,Density_center_y,FCM_density_points,FCM_center_x,FCM_center_y,GMM_density_points,GMM_center_x,GMM_center_y,HDBSCAN_density_points,HDBSCAN_center_x,HDBSCAN_center_y,K-mean_density_points,K-mean_center_x,K-mean_center_y,SLIC_density_points,SLIC_center_x,SLIC_center_y,Mean_shift_density_points,Mean-shift_center_x,Mean-shift_center_y,OPTICS_density_points,OPTICS_center_x,OPTICS_center_y
d17_37_G05_1_1_S,augment_bootstrap,Hartog,T1,R1,S,4892.619892,2311.537376,2568.737914,72.79800389,2333.369881,2173.91528,5167.900821,1053.020059,2200.185454,4613.114007,1049.138311,2239.687766,4994.405831,2338.063374,2563.967256,4106.251582,952.027319,2270.384422,355683.6543,2540.709785,2088.995794,2861.453114,957.5033063,2220.594432,4655.266853,2343.447412,2592.897955
d3_T019_08.10.23,augment_bootstrap,Gladius,na,R7,T,216199.3689,963.9804541,4797.256516,55.46504245,286.7082274,4864.66851,350734.6984,993.0504793,5393.03555,364391.3693,1322.302599,2860.305718,192957.0759,952.446872,4855.844211,158480.9364,1458.268376,3828.740006,1069416.212,1138.748982,5223.157931,292738.0407,949.3151658,5614.077946,164874.7103,949.8938767,5132.636152
d13_48_G06_1_4_S,augment_bootstrap,3811,T1,R4,S,9416.292587,1228.673416,1492.724392,70.77106947,1496.17506,528.1435234,13528.37444,1241.223203,1631.669635,10595.32424,1258.504988,1374.786134,8148.681259,1270.937616,1512.503853,4890.955212,1386.743637,1006.881032,443505.1598,1437.237177,1139.952182,2141.694243,1633.517595,390.9894453,8169.027092,1273.828735,1512.526292
d15_37_G05_1_1_S,augment_bootstrap,Hartog,T1,R1,S,4321.415553,2395.010174,2373.583792,54.00045342,1014.575715,2035.543483,11738.39714,1112.764298,1656.414923,11191.26954,1102.079063,1628.973706,3292.663008,2366.01275,2317.98079,6470.720653,1014.478202,2083.95744,295123.0482,2567.558645,2051.466524,3879.821299,1058.008738,2009.441391,4150.684888,2384.773128,2372.709842
d21_36_G05_0_4_S,augment_bootstrap,Hartog,T0,R4,S,4926.01846,775.3990092,2798.464641,70.77525563,774.1403568,3173.836218,23303.61942,842.125543,2512.073949,18808.90746,1082.560418,2532.341169,4241.583464,785.7561709,2803.298761,7086.880141,876.4902731,2823.006813,380184.3746,883.8090607,2212.306657,8304.263048,915.0642363,2749.844303,4939.447123,790.1284104,2777.92103
d49_24_G03_1_4_T,augment_bootstrap,CALINGIRI,T1,R4,T,21447.0014,1135.51011,3614.975492,65.30374607,2182.338952,1541.932028,53512.02535,2188.029421,1824.76222,52039.88349,2186.509246,1824.689217,21114.67295,1246.892671,3618.76364,22898.97724,1227.964542,2821.152465,590218.8845,1368.130263,2705.149882,18156.6726,2348.960421,1837.66143,14846.17598,1187.017385,3987.403102
d31_48_G06_1_4_S,augment_bootstrap,3811,T1,R4,S,19926.09932,1438.542546,3274.445532,70.86114363,1681.938572,1395.511347,24753.30192,1427.071574,3418.31167,28708.34419,1336.480493,3319.379649,19383.58092,1450.820108,3291.896726,12514.00584,1401.099166,2841.668617,710891.9462,1441.99829,2666.213897,9561.98766,1643.283501,3953.016041,19044.07939,1453.413768,3231.668091
d33_38_G05_1_2_S,augment_bootstrap,Hartog,T1,R2,S,3467.903929,1066.991644,2487.825452,54.20696176,819.5213263,2788.229397,17462.05796,1083.186362,2454.110292,13694.4775,598.9815325,2411.144016,2581.774956,1093.040619,2509.227065,9290.034288,855.383545,2130.661646,376663.7116,870.9991459,2458.284857,6193.150616,799.5534035,3008.279625,2538.071579,2256.732133,4297.128816
d4_T002_14.10.23,augment_bootstrap,Gladius,na,R2,T,204860.1302,1027.90286,5519.405099,74.91439459,257.1405507,3335.940993,359754.1157,1147.566334,5521.150502,381170.3692,1341.490968,5257.474482,86427.5549,854.128692,5381.406236,177944.8335,1103.016393,5207.833736,942907.3042,527.7620569,3267.60675,289819.0545,1043.380706,5670.480992,80546.8913,858.6408028,5400.829479
d07_33_G05_0_1_S,augment_bootstrap,Hartog,T0,R1,S,2075.745314,1230.811756,712.3292948,48.56673247,1548.523945,176.1548948,6771.669831,1371.161794,408.4345836,6372.762174,1183.340042,953.0682349,3084.871986,1246.105498,682.3648384,2876.273769,1125.303031,815.4528434,411070.4562,1040.821414,260.4854313,2346.327709,1230.503027,773.0747002,3282.251439,1242.335581,730.058972
d29_18_G03_0_2_T,augment_bootstrap,CALINGIRI,T0,R2,T,18153.79677,1149.973602,2436.099739,60.81189737,1372.191473,1253.594708,34376.95055,1340.081055,2148.30526,33156.55416,1322.154755,2197.004023,17451.17685,1194.406313,2509.591361,13183.483,1119.044848,1883.739098,440823.5226,1421.931082,1163.670528,19419.27291,1410.023621,985.1065245,18357.42741,1209.192275,2353.994195
d11_06_G01_1_2_T,augment_bootstrap,Gladius,T1,R2,T,8968.526702,1640.140391,1465.677688,78.89623804,1767.979009,1100.551109,11158.20206,1686.541082,807.9936087,15464.30273,1632.254348,1678.593319,8336.395979,1610.687503,1485.650538,7358.3891,1634.495981,993.8206765,541207.3892,1870.907922,1150.079706,10041.34364,1613.696014,885.9587997,9856.644813,1614.036154,1475.970423
d17_26_G04_0_2_S,augment_bootstrap,Forrest,T0,R2,S,2818.744455,1360.895726,2198.030079,52.81192141,1543.444587,736.4773029,11047.50754,1372.92951,2548.861674,8693.681795,1373.006824,2457.369428,3637.018656,1327.136301,2171.501586,4153.148315,906.707389,2393.11187,376705.925,1468.639747,1564.234792,2551.370768,902.3989834,2411.852286,3741.776793,1331.904109,2192.621116
d31_04_G01_0_4_T,augment_bootstrap,Gladius,T0,R4,T,19980.65676,2054.775724,3440.786359,64.93473204,1576.06379,1012.455477,40583.15101,1608.161733,1419.517713,44681.88889,2017.338471,3553.883113,21427.96573,2023.417251,3453.472447,25192.64801,1604.156546,970.3080216,375154.7977,1871.29523,912.3045005,25456.81228,1634.605911,999.1917783,18201.69689,2060.82259,3711.588435
d41_17_G03_0_1_T,augment_bootstrap,CALINGIRI,T0,R1,T,23306.11801,1384.652094,3617.067853,62.02310235,1230.258418,1952.092498,54669.39433,1678.152679,1819.762175,46061.90509,1522.826042,1806.365247,10999.20432,1343.318686,4161.260778,24807.74693,1275.407379,1598.007642,501848.1973,1437.787863,3426.773773,38543.59362,1395.249972,1762.186063,9782.465625,1365.447077,4115.877164
d09_48_G06_1_4_S,augment_bootstrap,3811,T1,R4,S,4568.7861,1372.540326,1077.821053,51.19652024,1566.867197,295.6193373,4135.594162,1379.127266,1084.499547,10109.1707,1520.257393,701.7629168,4180.226058,1359.738618,1139.034189,2549.9647,1438.994758,515.5602301,355476.6147,1460.399729,831.2660864,8379.399704,1669.797253,352.3773508,3670.425854,1339.195522,1120.50509
d21_06_G01_1_2_T,augment_bootstrap,Gladius,T1,R2,T,8096.160017,1517.607094,1994.501068,57.59566066,1661.248812,1922.734149,10284.67953,1537.826475,1462.01614,10277.65747,1475.54561,2115.844188,9056.518442,1466.585301,1917.097416,5559.19768,1668.599917,1370.209956,505855.9455,1496.089348,1196.736466,7683.383121,1614.852388,835.4395277,10594.97787,1478.482652,1751.097457
d11_31_G04_1_3_S,augment_bootstrap,Forrest,T1,R3,S,3752.92389,1338.060622,1370.021603,62.71962879,1478.746561,296.9657942,6653.971444,1620.634328,509.2520786,6718.784926,1612.849389,539.1959366,2287.198027,1352.184917,1355.386996,3920.959772,1552.739673,354.7566489,273486.7269,1462.25806,281.1266222,4199.239743,1559.450041,280.6414496,1752.315785,1385.88483,1287.111439
d25_17_G03_0_1_T,augment_bootstrap,CALINGIRI,T0,R1,T,24029.15306,1345.628055,3118.414688,76.42473862,1261.620072,2067.603134,28155.93553,1534.000724,1913.983859,27103.03649,1437.181201,2162.29894,23129.95613,1267.251869,3095.786822,12508.81096,1286.637492,1892.344449,706879.5555,1365.600707,2571.382293,18923.0461,1262.218486,2347.862538,10678.82322,1258.922373,2759.94461
d6_T017_28.10.23,augment_bootstrap,Gladius,na,R6,T,18951.17591,1108.967763,5033.692858,81.15874694,1010.935,5319.96283,193046.5656,1087.133626,5072.67669,201211.6477,1102.155193,4994.692932,17923.9653,1105.530619,5034.690076,90742.86835,961.7750909,4553.606957,538237.9345,1074.23899,4718.638846,93422.77446,972.3073299,4609.743648,13853.01749,1112.305266,5027.027978
d31_19_G03_0_3_T,augment_bootstrap,CALINGIRI,T0,R3,T,10115.1789,1443.73287,3166.238792,59.87425957,1623.362535,3552.208282,41159.00027,1458.038848,1802.095114,42642.45565,1456.735883,1763.374295,9293.136682,1425.627692,3161.948478,20737.39126,1161.042649,2152.446867,377130.6047,1451.932816,1419.008419,14799.17213,875.7343758,2489.114573,10310.3007,1441.968367,3163.839801
d29_05_G01_1_1_T,augment_bootstrap,Gladius,T1,R1,T,17196.8051,1313.040939,3789.155534,51.86181045,1647.04991,1226.519049,24939.59083,1637.515116,2358.964257,28814.77801,1635.507438,2391.043579,8458.719857,1432.409475,3224.152954,11399.19666,1500.625584,2132.186817,428704.2514,1771.429341,2747.628896,14103.21195,1471.155758,2649.204048,8289.30453,1433.228809,3168.363003
d1_T001_27.09.23,augment_bootstrap,Gladius,na,R1,T,128748.0661,1201.511523,5769.209155,74.0641874,1700.128048,5884.969033,352324.1646,1277.144417,5598.670074,350934.2862,1325.380295,5575.524125,118332.7006,1231.297032,5758.148157,134679.9326,1423.49651,4844.459655,500797.0795,1573.701424,5300.951565,341016.5481,1302.289061,5599.589411,114509.8801,1187.172476,5783.072693
d4_T012_14.10.23,augment_bootstrap,Gladius,na,R5,T,47945.55849,1096.070916,5438.566724,76.85389479,1212.877072,4428.352675,210809.0355,1152.474744,5631.771067,211225.2913,1129.890023,5584.437353,25775.07243,1105.624299,4911.426914,111663.3063,1145.839244,6199.746449,841883.2261,571.2235645,6181.187005,75423.74719,1024.447266,6376.486434,21144.52537,1092.814079,4876.702232
d37_04_G01_0_4_T,augment_bootstrap,Gladius,T0,R4,T,19585.638,2041.967306,3542.581999,66.90765088,1727.67773,1094.172585,41952.56097,1712.245473,2077.112581,43701.79445,1705.550231,2143.27865,19362.5379,2049.723224,3539.150167,16520.66481,1668.893975,1500.230767,412179.4107,1961.85676,3379.808672,38428.82363,1640.152807,998.131638,17642.7153,2082.979254,3699.010932
d11_35_G05_0_3_S,augment_bootstrap,Hartog,T0,R3,S,2745.388257,1481.160283,562.8025448,62.82145936,1506.911257,301.9716237,11941.34108,1464.427736,475.0802903,9226.810801,1465.529185,542.979552,2675.384374,1466.634502,556.3630704,5227.71724,1480.125797,299.5434245,385606.708,1816.3509,285.6263567,4591.21311,1472.886797,250.7390437,2693.180993,1440.166865,560.5689207
d07_27_G04_0_3_S,augment_bootstrap,Forrest,T0,R3,S,3134.181124,1453.940227,509.7080544,60.26676121,1396.091344,302.1017473,10036.19048,1443.973521,419.4081845,9509.479648,1465.34002,320.4140467,3432.322251,1412.713365,533.2026182,4230.155582,1390.378407,367.9936821,387325.9902,1831.830595,263.0508358,1392.729739,1355.619725,679.7292701,4249.833126,1423.308353,543.4488046
d33_33_G05_0_1_S,augment_bootstrap,Hartog,T0,R1,S,4784.366461,1347.387881,3665.839701,44.20765694,1157.403849,2727.377116,17614.47981,1212.733845,2846.530593,19609.62926,1204.702211,2859.312945,6037.377007,1359.206489,3682.874574,8167.691968,1335.519715,2291.434772,344919.8404,1461.543607,3045.052546,9579.090595,1175.99398,2386.480435,5846.045769,1350.309025,3643.350959
d21_10_G02_0_1_T,augment_bootstrap,5489,T0,R2,T,10818.96783,2384.998443,2538.042666,55.39183455,2048.573947,1463.586601,18703.56984,2451.248672,2731.634924,17450.89172,2435.57521,2761.118589,10713.70575,2419.790341,2455.839247,9087.031276,2308.582724,2766.748301,350624.726,2599.969107,2148.812415,11609.86749,2452.393459,3058.539892,9854.572527,2410.019072,2471.166092
d33_48_G06_1_4_S,augment_bootstrap,3811,T1,R4,S,18256.88558,1427.013436,3210.634888,49.8141462,564.9117728,3399.68126,23273.2889,1187.71855,2680.808199,19552.70812,1190.874662,2707.227748,20028.45213,1426.064909,3211.001794,10391.81189,1419.283862,3287.357207,574779.2705,1425.498587,2658.886149,10470.41132,1667.394708,4031.039305,15666.16076,1400.345002,3033.997494
d45_33_G05_0_1_S,augment_bootstrap,Hartog,T0,R1,S,6271.403767,2014.136844,2766.868923,58.78716533,1164.4616,2129.045804,38190.08759,2044.914115,3103.884193,42842.72552,2050.395232,2996.806908,6312.343248,2004.491262,2735.371821,21811.19438,2201.921555,2447.67162,348533.8513,868.3451544,2102.081685,32349.68818,1492.892703,760.2890572,7724.190257,1376.287802,515.7433139
d33_35_G05_0_3_S,augment_bootstrap,Hartog,T0,R3,S,5809.077416,1434.803305,4218.232454,64.62234882,1215.857977,3845.104172,20319.94298,1258.254769,3776.431467,19628.3391,855.7601504,2018.767269,6080.774251,1437.62332,4266.41812,10536.9517,1298.18728,3610.134722,352047.1009,1442.764903,3448.025214,10229.54611,1323.313271,3615.710946,4025.821436,1012.541986,2241.686074
d07_28_G04_0_4_S,augment_bootstrap,Forrest,T0,R4,S,3145.048566,1685.34514,998.9532928,46.0386356,1572.851744,234.7334053,7290.039505,1522.424647,392.0080779,9877.870363,1513.606467,356.0757482,3095.368897,1678.526337,979.5023226,3150.509345,1545.2615,260.7287456,385796.9268,1824.08728,277.8757981,3112.540669,1550.343949,283.5668419,2585.649013,1674.892799,972.5815564
d33_48_G06_1_4_S,augment_bootstrap,3811,T1,R4,S,18805.63836,1437.518751,3216.080201,49.8487215,556.6372821,3398.428198,18816.18876,1175.56502,2734.720424,18840.04364,1191.495818,2704.82183,19498.34384,1428.415362,3205.55003,9885.920243,1424.126296,3303.891671,571748.0913,1426.972315,2606.19631,8840.410139,1669.717583,4104.225789,15235.59771,1380.387315,3006.644715
d05_24_G03_1_4_T,augment_bootstrap,CALINGIRI,T1,R4,T,2479.338223,1535.708077,718.586258,42.20489799,1661.638758,316.633233,4642.381542,1519.39909,709.2829607,3362.028283,1534.941984,671.9840543,1376.077789,1540.002708,693.0112176,895.2138942,1512.622122,738.8075335,289789.0562,1463.323808,304.0517551,-632.0529178,1711.487897,323.5524972,2018.575102,1535.483536,690.9942703
d31_28_G04_0_4_S,augment_bootstrap,Forrest,T0,R4,S,3790.413992,1196.282827,3947.867298,62.92794427,1579.918098,608.1955211,23555.66338,1488.660129,3313.709823,30636.94799,1419.559923,2694.837156,4057.228106,2583.004069,2982.582858,14575.33206,1446.573678,802.1132113,378527.39,1462.240368,274.8136619,14493.872,1517.236194,759.923788,3846.949054,2554.071172,3032.35407
d13_35_G05_0_3_S,augment_bootstrap,Hartog,T0,R3,S,3647.541649,988.0386334,2019.82305,71.29970081,1441.434531,274.0470689,8021.320585,1056.77591,1847.342615,10547.19255,368.9810962,1399.513066,4127.805832,1005.755674,1989.891025,4531.419377,978.0821868,2044.343355,348832.2163,293.8546539,1485.844675,4130.309919,1481.770445,313.7445805,4353.114296,959.7525478,2008.614447
d33_42_G06_0_2_S,augment_bootstrap,3811,T0,R2,S,13897.1264,916.732205,3137.536775,60.93904472,1923.271915,2317.92319,33308.643,1043.805826,2644.01772,38128.5291,1434.035352,2704.356218,12842.89739,862.8729547,3062.928666,15675.7693,709.0146107,2427.321326,356732.9199,1948.744677,2037.74798,19184.18297,1851.581369,2751.418979,14095.36714,848.2036105,3089.884373
d13_03_G01_0_3_T,augment_bootstrap,Gladius,T0,R3,T,15467.56063,1333.632502,1349.739305,64.878715,1560.226509,619.0295687,12466.52991,1506.267202,1090.625211,15606.389,1484.282957,1138.581024,15025.54561,1354.395157,1371.791534,7747.171125,1473.705786,1009.20792,387768.833,1430.481757,1031.3258,7632.729393,1468.983041,1032.579631,11278.4113,1312.468157,1497.42863
d07_47_G06_1_3_S,augment_bootstrap,3811,T1,R3,S,3122.917811,1432.325603,768.5419695,65.06910999,1400.373812,816.4233212,2552.937657,1585.683051,287.6168494,4568.848673,1576.135961,329.0089356,2577.453207,1439.310572,773.5019257,217.4204594,1573.19619,252.8759158,300550.1819,1450.193556,233.0799206,1591.513708,1390.593838,841.2578911,1899.216653,1430.81726,749.3117065
d43_15_G02_1_3_T,augment_bootstrap,5489,T1,R3,T,12565.35989,985.0054016,2696.554016,93.85287668,1432.27148,4218.488837,60447.42797,1415.244601,3764.497887,56679.71232,1261.037621,3921.211824,11963.66524,1034.368525,2667.565797,36265.30589,1457.380921,4188.226827,531421.2591,933.5536053,1879.015335,33494.54985,1472.634758,4213.930265,10583.35514,1029.854657,2688.395557
d13_28_G04_0_4_S,augment_bootstrap,Forrest,T0,R4,S,3301.191158,1493.297593,1953.477318,69.69985024,1506.402403,427.5779686,7993.956445,1128.785099,748.8346278,10391.12455,1136.672883,792.3026562,4288.870943,1501.452831,1915.690757,2892.848332,1488.353151,1927.761706,374931.1644,856.6076369,888.9428192,7248.117769,1515.366488,423.6166628,3510.326851,1508.912166,1909.924481
d11_19_G03_0_3_T,augment_bootstrap,CALINGIRI,T0,R3,T,6567.84718,1681.525415,1521.708254,68.02607569,1580.292013,1870.126807,14290.03543,1545.613029,854.9629001,17020.92998,1533.078938,862.8607362,6125.430197,1661.876238,1552.243627,8538.486314,1522.92165,622.4151865,331539.2153,1422.530051,1402.530524,8045.139481,1556.740544,1926.264697,6191.367006,1676.830915,1562.080854
d43_20_G03_0_4_T,augment_bootstrap,CALINGIRI,T0,R4,T,20433.79053,2097.009467,1077.970831,57.37360648,776.5482556,2199.553744,79158.10244,1551.205138,1437.632325,106421.91,1740.907796,3272.703144,20154.88786,2071.574053,1117.107077,41513.6011,1637.397119,985.1136209,623668.1859,1519.249349,3562.185741,39850.50247,1612.691783,1009.008088,18289.18955,1850.67955,2405.594348
d17_05_G01_1_1_T,augment_bootstrap,Gladius,T1,R1,T,6981.460896,2389.301096,1873.748155,68.20063646,1510.700583,2458.018557,13091.41037,1541.053339,1890.589241,21254.06876,1385.827302,2344.035968,7021.854547,2385.55795,1922.085737,7868.397467,1512.616831,2331.301333,409937.9561,1446.049088,2057.576097,7051.335954,1467.551664,1343.797146,5339.952425,1486.996676,2895.876396
d21_18_G03_0_2_T,augment_bootstrap,CALINGIRI,T0,R2,T,17215.31184,1143.823299,2398.175577,66.49216586,1307.123804,1478.97273,27714.39441,1685.737218,1752.145596,30406.0545,1649.231697,1784.19898,14921.45484,1198.210314,2449.15867,11816.57708,1335.929992,2185.714355,335656.4014,1412.922816,1048.324079,13992.2176,1325.970202,2080.459885,17626.44962,1194.843585,2289.63183
d07_35_G05_0_3_S,augment_bootstrap,Hartog,T0,R3,S,2041.382228,1443.193232,512.8521825,69.93196876,1452.054731,557.2348706,4490.06601,1516.345723,259.5243505,7262.643662,1478.052816,391.8140141,842.2899823,1460.431522,542.8634712,2400.163728,1419.793132,319.14568,253913.4473,1458.066175,255.3305385,1638.662071,1421.199367,265.7966622,2608.256853,1460.317742,536.6620797
d37_28_G04_0_4_S,augment_bootstrap,Forrest,T0,R4,S,3443.297182,1232.814672,3977.046659,54.17887554,1471.500977,2514.970788,21152.46615,1283.074773,3749.905955,19259.8073,2047.678803,3775.734851,4752.706447,2563.395329,3052.741933,9582.668402,1247.853821,4039.3188,353422.2187,2588.52621,3085.351571,14134.94023,1487.109962,721.1287311,4569.079663,2575.158441,3015.876048
d49_15_G02_1_3_T,augment_bootstrap,5489,T1,R3,T,11482.7231,955.284086,2696.650412,122.2098959,1417.871021,4456.965432,81634.63611,1366.085035,4064.358015,73104.5214,1366.867705,4188.491729,11472.26679,1004.459288,2657.846682,59704.33242,1401.018806,4418.892565,391784.6331,1449.018202,4010.579335,61280.18312,1382.305304,4371.331429,9881.494138,1209.647443,4265.493483
d05_42_G06_0_2_S,augment_bootstrap,3811,T0,R2,S,373.3774077,1587.707383,600.2286919,70.94551859,1593.296283,648.6716903,-2329.254508,1586.875952,517.5834905,3230.56339,1598.070477,554.066301,1699.811454,1589.66111,595.4303747,489.8985126,1575.100409,486.1075899,330276.823,1450.577988,287.7432452,1843.592651,1589.442722,521.8536287,1875.820182,1579.97653,521.9330899
d09_11_G02_0_3_T,augment_bootstrap,5489,T0,R3,T,4724.287192,2174.311311,1069.681047,55.04836264,1520.114417,1427.348798,8041.088798,2035.028025,850.1476624,8640.592752,1560.778971,1325.180806,4972.091669,2182.204873,1085.716083,3088.918788,1545.532085,1211.600623,354629.5603,1441.67844,832.5004723,3462.251508,1512.715771,331.0766988,4728.772862,2180.053877,1051.256704
d31_34_G05_0_2_S,augment_bootstrap,Hartog,T0,R2,S,5615.198616,2123.641365,1335.594562,94.08885812,1588.645197,758.7748376,36020.1884,1581.216893,1046.294991,47655.80527,1963.799831,2414.806804,6094.094276,2121.168559,1364.510116,22801.98992,1599.881615,738.0969355,373295.5525,1460.150324,342.579445,20013.4852,1588.907301,668.253354,6804.548442,2105.443609,1422.070898
d05_37_G05_1_1_S,augment_bootstrap,Hartog,T1,R1,S,2533.172869,1371.567514,856.5058753,67.09955699,1495.196149,297.2474996,1907.227149,1362.465228,900.0729556,3307.93024,1372.75749,868.1840413,1628.089972,1401.146828,822.6880712,516.9346332,1433.702957,746.8344051,320810.477,1460.579618,880.7996873,225.2769255,1422.932658,717.8980018,1694.057133,1369.265254,769.1678973
